Anio,Pagina,Tipo,SS/SN,Proyecto,codigo UCAP,Descripcion UCAP,Colocar,Quitar,Descripcion Normalizada,Fuente,Clave Consolidacion
2025,71,SS,1169523,SMAP-0194-25 Cr 65 Cl 47 D,5200219,UCAP LUMINARIA 250W,,1,LUMINARIA 250W,"Tablas 1 al 392_2025.pdf, pagina 71",5200219
2025,71,SS,1169523,SMAP-0194-25 Cr 65 Cl 47 D,5200203,UCAP BOMBILLO 250W,,1,BOMBILLO 250W,"Tablas 1 al 392_2025.pdf, pagina 71",5200203
2025,72,SS,1169532,SMAP-0196-25 Cl 38 entre las carreras 94 y 95,5200241,UCAP BRAZO CURVO 3000M,1,,BRAZO CURVO 3000M,"Tablas 1 al 392_2025.pdf, pagina 72",5200241
2025,72,SS,1169532,SMAP-0196-25 Cl 38 entre las carreras 94 y 95,5200272,LUM LED (SEPIALED II) 128W,1,,LUM LED SEPIALED II 128W,"Tablas 1 al 392_2025.pdf, pagina 72",5200272
2025,72,SS,1169532,SMAP-0196-25 Cl 38 entre las carreras 94 y 95,5200219,UCAP LUMINARIA 250W,,1,LUMINARIA 250W,"Tablas 1 al 392_2025.pdf, pagina 72",5200219
2025,72,SS,1169532,SMAP-0196-25 Cl 38 entre las carreras 94 y 95,5200203,UCAP BOMBILLO 250W,,1,BOMBILLO 250W,"Tablas 1 al 392_2025.pdf, pagina 72",5200203
2025,72,SS,1169532,SMAP-0196-25 Cl 38 entre las carreras 94 y 95,5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,1,BRAZO 1 1/2 - 1.5M - 52°/20°,"Tablas 1 al 392_2025.pdf, pagina 72",5200236
2025,73,SS,1169533,SMAP-CIL-0197-25 Cl 49 No. 116 - 86,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 73",5200231
2025,73,SS,1169533,SMAP-CIL-0197-25 Cl 49 No. 116 - 86,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 73",5200270
2025,73,SS,1169533,SMAP-CIL-0197-25 Cl 49 No. 116 - 86,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 73",5200419
2025,73,SS,1169533,SMAP-CIL-0197-25 Cl 49 No. 116 - 86,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 73",5200217
2025,73,SS,1169533,SMAP-CIL-0197-25 Cl 49 No. 116 - 86,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 73",5200201
2025,73,SS,1169533,SMAP-CIL-0197-25 Cl 49 No. 116 - 86,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",,1,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 73",5200232
2025,74,SS,1169537,SMAP-CIL-0198-25 Cl 123 No. 54A - 62,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,1,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 74",5200231
2025,74,SS,1169537,SMAP-CIL-0198-25 Cl 123 No. 54A - 62,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 74",5200270
2025,74,SS,1169537,SMAP-CIL-0198-25 Cl 123 No. 54A - 62,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 74",5200217
2025,74,SS,1169537,SMAP-CIL-0198-25 Cl 123 No. 54A - 62,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 74",5200201
2025,75,SS,1169539,SMAP-CIL-0199-25 Cr 100A No. 48CF - 40,5200217,UCAP LUMINARIA 70W,,9,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 75",5200217
2025,75,SS,1169539,SMAP-CIL-0199-25 Cr 100A No. 48CF - 40,5200201,UCAP BOMBILLO 70W,,9,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 75",5200201
2025,75,SS,1169539,SMAP-CIL-0199-25 Cr 100A No. 48CF - 40,5200238,UCAP BRAZO SENCILLO CARABOBO,,7,BRAZO SENCILLO CARABOBO,"Tablas 1 al 392_2025.pdf, pagina 75",5200238
2025,75,SS,1169539,SMAP-CIL-0199-25 Cr 100A No. 48CF - 40,5200239,UCAP BRAZO DOBLE CARABOBO,,1,BRAZO DOBLE CARABOBO,"Tablas 1 al 392_2025.pdf, pagina 75",5200239
2025,75,SS,1169539,SMAP-CIL-0199-25 Cr 100A No. 48CF - 40,5200302,UCAP POSTE CONCRETO CARABOBO 5M,,8,POSTE CONCRETO CARABOBO 5M,"Tablas 1 al 392_2025.pdf, pagina 75",5200302
2025,76,SS,1169544,SMAP-0200-25 CR 85 CL 106 A - 9,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,1,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 76",5200232
2025,76,SS,1169544,SMAP-0200-25 CR 85 CL 106 A - 9,5200293,LUM LED (OMEGA II) 64.5W,1,,LUM LED OMEGA II 64.5W,"Tablas 1 al 392_2025.pdf, pagina 76",5200293
2025,76,SS,1169544,SMAP-0200-25 CR 85 CL 106 A - 9,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 76",5200217
2025,76,SS,1169544,SMAP-0200-25 CR 85 CL 106 A - 9,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 76",5200201
2025,77,SS,1173188,SMAP-0205-25 CL 34 Sur CR 89 A -128,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 77",5200232
2025,77,SS,1173188,SMAP-0205-25 CL 34 Sur CR 89 A -128,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 77",5200270
2025,78,SS,1173383,Sendero Peatonal - Antonio Nariño CL 39 BD CR 113 A -39,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 78",5200232
2025,78,SS,1173383,Sendero Peatonal - Antonio Nariño CL 39 BD CR 113 A -39,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 78",5200270
2025,79,SS,1178405,Anden Cr 50 AA Cl 86 - 22,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 79",5200231
2025,79,SS,1178405,Anden Cr 50 AA Cl 86 - 22,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 79",5200270
2025,79,SS,1178405,Anden Cr 50 AA Cl 86 - 22,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,13,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 79",5200464
2025,80,SS,1179778,SMAP-0202-25 Cr 30 Cl 59 A - 72,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,1,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 80",5200232
2025,80,SS,1179778,SMAP-0202-25 Cr 30 Cl 59 A - 72,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 80",5200270
2025,80,SS,1179778,SMAP-0202-25 Cr 30 Cl 59 A - 72,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 80",5200217
2025,80,SS,1179778,SMAP-0202-25 Cr 30 Cl 59 A - 72,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 80",5200201
2025,81,SS,1179795,SMAP-0203-25 CL 105 CR 82 E,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,1,BRAZO 1 1/2 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 81",5200235
2025,81,SS,1179795,SMAP-0203-25 CL 105 CR 82 E,5200272,LUM LED (SEPIALED II) 128W,1,,LUM LED SEPIALED II 128W,"Tablas 1 al 392_2025.pdf, pagina 81",5200272
2025,81,SS,1179795,SMAP-0203-25 CL 105 CR 82 E,5200219,UCAP LUMINARIA 250W,,1,LUMINARIA 250W,"Tablas 1 al 392_2025.pdf, pagina 81",5200219
2025,81,SS,1179795,SMAP-0203-25 CL 105 CR 82 E,5200203,UCAP BOMBILLO 250W,,1,BOMBILLO 250W,"Tablas 1 al 392_2025.pdf, pagina 81",5200203
2025,82,SS,1179813,SMAP-0206-25 Cl 8 Cr 15 Este - 223,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",2,,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 82",5200232
2025,82,SS,1179813,SMAP-0206-25 Cl 8 Cr 15 Este - 223,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 82",5200270
2025,82,SS,1179813,SMAP-0206-25 Cl 8 Cr 15 Este - 223,5200308,UCAP POSTE CONCRETO OCTOG 8M,2,,POSTE CONCRETO OCTOG 8M,"Tablas 1 al 392_2025.pdf, pagina 82",5200308
2025,82,SS,1179813,SMAP-0206-25 Cl 8 Cr 15 Este - 223,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,73,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 82",5200464
2025,83,SS,1179821,SMAP-CIL-0207-25 Cr 120B No. 48B - 139,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,1,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 83",5200231
2025,83,SS,1179821,SMAP-CIL-0207-25 Cr 120B No. 48B - 139,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 83",5200270
2025,83,SS,1179821,SMAP-CIL-0207-25 Cr 120B No. 48B - 139,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 83",5200217
2025,83,SS,1179821,SMAP-CIL-0207-25 Cr 120B No. 48B - 139,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 83",5200201
2025,84,SS,1179836,SMAP-CIL-0208-25 Cr 120B No. 48B - 232,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",1,1,BRAZO 1 1/2 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 84",5200235
2025,84,SS,1179836,SMAP-CIL-0208-25 Cr 120B No. 48B - 232,5200269,"LUM LED 110,7 (RALED II)",1,,LUM LED 110 7 RALED II,"Tablas 1 al 392_2025.pdf, pagina 84",5200269
2025,84,SS,1179836,SMAP-CIL-0208-25 Cr 120B No. 48B - 232,5200219,UCAP LUMINARIA 250W,,1,LUMINARIA 250W,"Tablas 1 al 392_2025.pdf, pagina 84",5200219
2025,84,SS,1179836,SMAP-CIL-0208-25 Cr 120B No. 48B - 232,5200203,UCAP BOMBILLO 250W,,1,BOMBILLO 250W,"Tablas 1 al 392_2025.pdf, pagina 84",5200203
2025,85,SS,1179842,SMAP-CIL-0209-25 Cl 48A No. 120F - 42,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,1,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 85",5200232
2025,85,SS,1179842,SMAP-CIL-0209-25 Cl 48A No. 120F - 42,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 85",5200270
2025,85,SS,1179842,SMAP-CIL-0209-25 Cl 48A No. 120F - 42,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 85",5200419
2025,85,SS,1179842,SMAP-CIL-0209-25 Cl 48A No. 120F - 42,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,20,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 85",5200464
2025,85,SS,1179842,SMAP-CIL-0209-25 Cl 48A No. 120F - 42,5200217,UCAP LUMINARIA 70W,,1,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 85",5200217
2025,85,SS,1179842,SMAP-CIL-0209-25 Cl 48A No. 120F - 42,5200201,UCAP BOMBILLO 70W,,1,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 85",5200201
2025,86,SS,1179913,SMAP-0214-25 CR 82 CL 48,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 86",5200231
2025,86,SS,1179913,SMAP-0214-25 CR 82 CL 48,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 86",5200270
2025,86,SS,1179913,SMAP-0214-25 CR 82 CL 48,5200219,UCAP LUMINARIA 250W,,1,LUMINARIA 250W,"Tablas 1 al 392_2025.pdf, pagina 86",5200219
2025,86,SS,1179913,SMAP-0214-25 CR 82 CL 48,5200203,UCAP BOMBILLO 250W,,1,BOMBILLO 250W,"Tablas 1 al 392_2025.pdf, pagina 86",5200203
2025,86,SS,1179913,SMAP-0214-25 CR 82 CL 48,5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,1,BRAZO 1 1/2 - 1.5M - 52°/20°,"Tablas 1 al 392_2025.pdf, pagina 86",5200236
2025,87,SS,1180429,SMAP-0171-25 CL 36B SUR CR 77 -17,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 87",5200232
2025,87,SS,1180429,SMAP-0171-25 CL 36B SUR CR 77 -17,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 87",5200270
2025,87,SS,1180429,SMAP-0171-25 CL 36B SUR CR 77 -17,5200419,UCAP POSTE PRFV 8M (ENTERRAR),2,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 87",5200419
2025,87,SS,1180429,SMAP-0171-25 CL 36B SUR CR 77 -17,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,17,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 87",5200464
2025,87,SS,1180429,SMAP-0171-25 CL 36B SUR CR 77 -17,5200306,UCAP POSTE MADERA REDONDO DE 8M,,1,POSTE MADERA REDONDO DE 8M,"Tablas 1 al 392_2025.pdf, pagina 87",5200306
2025,88,SS,1180450,Cr 30 Cl 108 - 46 Int 301,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 88",5200231
2025,88,SS,1180450,Cr 30 Cl 108 - 46 Int 301,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 88",5200270
2025,89,SS,1180484,Sendero Peatonal-Parque el diamante CL 78 CR 87 -27 (INTERIOR 7000 ),5200231,"UCAP BRAZO 1"" - 0.4M - 0°",2,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 89",5200231
2025,89,SS,1180484,Sendero Peatonal-Parque el diamante CL 78 CR 87 -27 (INTERIOR 7000 ),5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 89",5200270
2025,89,SS,1180484,Sendero Peatonal-Parque el diamante CL 78 CR 87 -27 (INTERIOR 7000 ),5200419,UCAP POSTE PRFV 8M (ENTERRAR),2,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 89",5200419
2025,89,SS,1180484,Sendero Peatonal-Parque el diamante CL 78 CR 87 -27 (INTERIOR 7000 ),5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,24,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 89",5200464
2025,90,SS,1180578,Anden y senderos parque el Triangulo CL 27 POR CR 80,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",6,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 90",5200231
2025,90,SS,1180578,Anden y senderos parque el Triangulo CL 27 POR CR 80,5200270,LUM LED (KORELED) 44W,4,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 90",5200270
2025,90,SS,1180578,Anden y senderos parque el Triangulo CL 27 POR CR 80,5200419,UCAP POSTE PRFV 8M (ENTERRAR),6,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 90",5200419
2025,90,SS,1180578,Anden y senderos parque el Triangulo CL 27 POR CR 80,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,76,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 90",5200464
2025,90,SS,1180578,Anden y senderos parque el Triangulo CL 27 POR CR 80,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",,2,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 90",5200232
2025,90,SS,1180578,Anden y senderos parque el Triangulo CL 27 POR CR 80,5200308,UCAP POSTE CONCRETO OCTOG 8M,,3,POSTE CONCRETO OCTOG 8M,"Tablas 1 al 392_2025.pdf, pagina 90",5200308
2025,90,SS,1180578,Anden y senderos parque el Triangulo CL 27 POR CR 80,5200410,UCAP DUPLEX CU 14 AWG-THW 300V,,49,DUPLEX CU 14 AWG-THW 300V,"Tablas 1 al 392_2025.pdf, pagina 90",5200410
2025,91,SS,1180584,SENDEROS PEATONALES CR 80 ENTRE CL 27 Y CL 20,5200419,UCAP POSTE PRFV 8M (ENTERRAR),7,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 91",5200419
2025,91,SS,1180584,SENDEROS PEATONALES CR 80 ENTRE CL 27 Y CL 20,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,18,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 91",5200464
2025,91,SS,1180584,SENDEROS PEATONALES CR 80 ENTRE CL 27 Y CL 20,5200308,UCAP POSTE CONCRETO OCTOG 8M,,1,POSTE CONCRETO OCTOG 8M,"Tablas 1 al 392_2025.pdf, pagina 91",5200308
2025,91,SS,1180584,SENDEROS PEATONALES CR 80 ENTRE CL 27 Y CL 20,5200232,"BRAZO 1"" - 1.5m - 52°/0°",7,7,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 91",5200232
2025,91,SS,1180584,SENDEROS PEATONALES CR 80 ENTRE CL 27 Y CL 20,5200270,LUM LED (KORELED) 44W,7,7,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 91",5200270
2025,92,SS,1180590,SENDERO PEATONAL CL 9 C SUR CR 50 FF - 81,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 92",5200231
2025,92,SS,1180590,SENDERO PEATONAL CL 9 C SUR CR 50 FF - 81,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 92",5200270
2025,92,SS,1180590,SENDERO PEATONAL CL 9 C SUR CR 50 FF - 81,5200419,UCAP POSTE PRFV 8M (ENTERRAR),1,,POSTE PRFV 8M ENTERRAR,"Tablas 1 al 392_2025.pdf, pagina 92",5200419
2025,92,SS,1180590,SENDERO PEATONAL CL 9 C SUR CR 50 FF - 81,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,12,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 92",5200464
2025,93,SS,1182452,Sendero Cl 56 C Cr 17 A - 27,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",,1,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 93",5200231
2025,93,SS,1182452,Sendero Cl 56 C Cr 17 A - 27,5200270,LUM LED (KORELED) 44W,,1,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 93",5200270
2025,93,SS,1182452,Sendero Cl 56 C Cr 17 A - 27,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,,13,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 93",5200464
2025,94,SS,1182981,Sendero Cr 23 Cl 56 HG - 1 Int 110,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 94",5200231
2025,94,SS,1182981,Sendero Cr 23 Cl 56 HG - 1 Int 110,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",1,,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 94",5200232
2025,94,SS,1182981,Sendero Cr 23 Cl 56 HG - 1 Int 110,5200270,LUM LED (KORELED) 44W,2,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 94",5200270
2025,95,SS,1183919,Sendero Cr 25 A Cl 40 - 28,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",7,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 95",5200231
2025,95,SS,1183919,Sendero Cr 25 A Cl 40 - 28,5200270,LUM LED (KORELED) 44W,7,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 95",5200270
2025,95,SS,1183919,Sendero Cr 25 A Cl 40 - 28,5200308,UCAP POSTE CONCRETO OCTOG 8M,5,,POSTE CONCRETO OCTOG 8M,"Tablas 1 al 392_2025.pdf, pagina 95",5200308
2025,95,SS,1183919,Sendero Cr 25 A Cl 40 - 28,5200464,UCAP CABLE CU ENCAUCHETADO 3X14 CU,111,,CABLE CU ENCAUCHETADO 3X14 CU,"Tablas 1 al 392_2025.pdf, pagina 95",5200464
2025,96,SS,1184148,Sendero Cr 26 BC Cl 56 D - 14,5200231,"UCAP BRAZO 1"" - 0.4M - 0°",1,,BRAZO 1 - 0.4M - 0°,"Tablas 1 al 392_2025.pdf, pagina 96",5200231
2025,96,SS,1184148,Sendero Cr 26 BC Cl 56 D - 14,5200270,LUM LED (KORELED) 44W,1,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 96",5200270
2025,97,SS,1159547,SMAP-0221-25 CR 34 CL 10A Y CL 10A CR 34,5200232,"UCAP BRAZO 1"" - 1.5M - 52°/0°",2,,BRAZO 1 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 97",5200232
2025,97,SS,1159547,SMAP-0221-25 CR 34 CL 10A Y CL 10A CR 34,5200270,LUM LED (KORELED) 44W,3,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 97",5200270
2025,97,SS,1159547,SMAP-0221-25 CR 34 CL 10A Y CL 10A CR 34,5200302,UCAP POSTE CONCRETO CARABOBO 5M,1,,POSTE CONCRETO CARABOBO 5M,"Tablas 1 al 392_2025.pdf, pagina 97",5200302
2025,97,SS,1159547,SMAP-0221-25 CR 34 CL 10A Y CL 10A CR 34,5200422,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,11,,CABLE FZA AL 3X6 AWG XLPE 600V 90°C ENTERRADO,"Tablas 1 al 392_2025.pdf, pagina 97",5200422
2025,97,SS,1159547,SMAP-0221-25 CR 34 CL 10A Y CL 10A CR 34,5200501,UCAP CAJA CONCRETO 50X50 CM,1,,CAJA CONCRETO 50X50 CM,"Tablas 1 al 392_2025.pdf, pagina 97",5200501
2025,97,SS,1159547,SMAP-0221-25 CR 34 CL 10A Y CL 10A CR 34,5200238,BRAZO CARABOBO SENCILLO,1,,BRAZO CARABOBO SENCILLO,"Tablas 1 al 392_2025.pdf, pagina 97",5200238
2025,98,SS,1185090,Cr 29 A Cl 58 A,5200219,UCAP LUMINARIA 250W,,1,LUMINARIA 250W,"Tablas 1 al 392_2025.pdf, pagina 98",5200219
2025,98,SS,1185090,Cr 29 A Cl 58 A,5200203,UCAP BOMBILLO 250W,,1,BOMBILLO 250W,"Tablas 1 al 392_2025.pdf, pagina 98",5200203
2025,98,SS,1185090,Cr 29 A Cl 58 A,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",,1,BRAZO 1 1/2 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 98",5200235
2025,98,SS,1185090,Cr 29 A Cl 58 A,5200410,UCAP DUPLEX CU 14 AWG-THW 300V,,27,DUPLEX CU 14 AWG-THW 300V,"Tablas 1 al 392_2025.pdf, pagina 98",5200410
2025,99,SS,1185100,SMAP-0226-25 Cr 55 Cl 96,5200270,LUM LED (KORELED) 44W,10,,LUM LED KORELED 44W,"Tablas 1 al 392_2025.pdf, pagina 99",5200270
2025,99,SS,1185100,SMAP-0226-25 Cr 55 Cl 96,5200217,UCAP LUMINARIA 70W,,10,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 99",5200217
2025,99,SS,1185100,SMAP-0226-25 Cr 55 Cl 96,5200201,UCAP BOMBILLO 70W,,10,BOMBILLO 70W,"Tablas 1 al 392_2025.pdf, pagina 99",5200201
2025,100,SS,1185117,SMAP-0228-25 CR 39 CL 62 - 54,5200218,UCAP LUMINARIA 150W,,1,LUMINARIA 150W,"Tablas 1 al 392_2025.pdf, pagina 100",5200218
2025,100,SS,1185117,SMAP-0228-25 CR 39 CL 62 - 54,5200202,UCAP BOMBILLO 150W,,1,BOMBILLO 150W,"Tablas 1 al 392_2025.pdf, pagina 100",5200202
2025,100,SS,1185117,SMAP-0228-25 CR 39 CL 62 - 54,5200236,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/20°",,1,BRAZO 1 1/2 - 1.5M - 52°/20°,"Tablas 1 al 392_2025.pdf, pagina 100",5200236
2025,101,SS,1185178,SMAP-CIL-0237-25 CR 85 CL 45BSUR-111,5200235,"UCAP BRAZO 1 1/2"" - 1.5M - 52°/0°",3,,BRAZO 1 1/2 - 1.5M - 52°/0°,"Tablas 1 al 392_2025.pdf, pagina 101",5200235
2025,101,SS,1185178,SMAP-CIL-0237-25 CR 85 CL 45BSUR-111,5200272,LUM LED (SEPIALED II) 128W,3,,LUM LED SEPIALED II 128W,"Tablas 1 al 392_2025.pdf, pagina 101",5200272
2025,101,SS,1185178,SMAP-CIL-0237-25 CR 85 CL 45BSUR-111,5200217,UCAP LUMINARIA 70W,,3,LUMINARIA 70W,"Tablas 1 al 392_2025.pdf, pagina 101",5200217
